# n=1000
# --never-mutate-zero-bits=true
# --include-best-mutant=true
# --ignore-crossover-parent-duplicates=true
fitness,best-lambda,runtime-to-optimum
855,1.0,4506.471705386083
854,1.0,4516.064906138499
853,1.0,4525.580336380916
852,1.0,4535.0190744274605
851,1.0,4544.382176803502
850,1.0,4553.6706788269685
849,1.0,4562.885595170404
848,1.0,4572.027920404542
847,1.0,4581.098629524114
846,1.0,4590.0986784565775
845,1.0,4599.029004554447
844,1.0,4607.890527071823
843,1.0,4616.684147625765
842,1.0,4625.410750643053
841,1.0,4634.071203792894
840,1.0,4642.666358406118
839,1.0,4651.1970498813425
838,1.0,4659.664098078605
837,1.0,4668.068307700922
836,1.0,4676.410468664211
835,1.0,4684.691356455999
834,1.0,4692.911732483339
833,1.0,4701.072344410281
832,1.0,4709.173926485336
831,1.0,4717.217199859215
830,1.0,4725.202872893249
829,1.0,4733.131641458772
828,1.0,4741.004189227805
827,1.0,4748.821187955343
826,1.0,4756.583297753527
825,1.0,4764.291167357976
824,1.0,4771.945434386558
823,1.0,4779.54672559085
822,1.0,4787.095657100525
821,1.0,4794.592834660931
820,1.0,4802.038853864038
819,1.0,4809.434300373051
818,1.0,4816.779750140797
817,1.0,4824.075769622186
816,1.0,4831.322915980887
815,1.0,4838.521737290395
814,1.0,4845.672772729729
813,1.0,4852.776552773867
812,1.0,4859.833599379138
811,1.0,4866.844426163686
810,1.0,4873.809538583199
809,1.0,4880.729434102041
808,1.0,4887.604602359902
807,1.0,4894.435525334172
806,1.0,4901.222677498074
805,1.0,4907.966525974803
804,1.0,4914.667530687677
803,1.0,4921.326144506513
802,1.0,4927.942813390294
801,1.0,4934.517976526236
800,1.0,4941.05206646541
799,1.0,4947.545509254962
798,1.0,4953.99872456707
797,1.0,4960.41212582472
796,1.0,4966.786120324405
795,1.0,4973.121109355828
794,1.0,4979.417488318694
793,1.0,4985.675646836687
792,1.0,4991.895968868706
791,1.0,4998.078832817431
790,1.0,5004.224611635314
789,1.0,5010.333672928055
788,1.0,5016.406379055623
787,1.0,5022.443087230931
786,1.0,5028.444149616193
785,1.0,5034.4099134170165
784,1.0,5040.34072097436
783,1.0,5046.236909854336
782,1.0,5052.098812935971
781,1.0,5057.926758496955
780,1.0,5063.7210702974435
779,1.0,5069.48206766196
778,1.0,5075.210065559456
777,1.0,5080.905374681577
776,1.0,5086.568301519181
775,1.0,5092.199148437145
774,1.0,5097.79821374753
773,1.0,5103.365791781139
772,1.0,5108.902172957476
771,1.0,5114.407643853209
770,1.0,5119.882487269129
769,1.0,5125.326982295655
768,1.0,5130.741404376941
767,1.0,5136.126025373594
766,1.0,5141.481113624056
765,1.0,5146.806934004684
764,1.0,5152.103747988545
763,1.0,5157.371813702986
762,1.0,5162.611385985976
761,1.0,5167.822716441284
760,1.0,5173.006053492501
759,1.0,5178.161642435941
758,1.0,5183.2897254924455
757,1.0,5188.390541858124
756,1.0,5193.464327754058
755,1.0,5198.511316474994
754,1.0,5203.531738437019
753,1.0,5208.525821224307
752,1.0,5213.493789634906
751,1.0,5218.4358657255925
750,1.0,5223.352268855862
749,1.0,5228.243215730997
748,1.0,5233.108920444329
747,1.0,5237.949594518626
746,1.0,5242.765446946686
745,1.0,5247.556684231126
744,1.0,5252.323510423395
743,1.0,5257.066127162027
742,1.0,5261.784733710163
741,1.0,5266.4795269923225
740,1.0,5271.150701630493
739,1.0,5275.798449979518
738,1.0,5280.422962161809
737,1.0,5285.024426101396
736,1.0,5289.603027557335
735,1.0,5294.158950156479
734,1.0,5298.692375425651
733,1.0,5303.203482823191
732,1.0,5307.692449769923
731,1.0,5312.159451679548
730,1.0,5316.6046619884755
729,1.0,5321.028252185102
728,1.0,5325.430391838547
727,1.0,5329.8112486268665
726,1.0,5334.170988364751
725,1.0,5338.509775030726
724,1.0,5342.8277707938305
723,1.0,5347.125136039862
722,1.0,5351.402029397112
721,1.0,5355.658607761638
720,1.0,5359.895026322123
719,1.0,5364.111438584243
718,1.0,5368.307996394629
717,1.0,5372.484849964415
716,1.0,5376.642147892337
715,1.0,5380.78003718746
714,1.0,5384.898663291496
713,1.0,5388.9981701007155
712,1.0,5393.078699987513
711,1.0,5397.140393821564
710,1.0,5401.183390990647
709,1.0,5405.207829421074
708,1.0,5409.213845597814
707,1.0,5413.201574584224
706,1.0,5417.171150041484
705,1.0,5421.1227042476885
704,1.0,5425.056368116602
703,1.0,5428.9722712161265
702,1.0,5432.870541786421
701,1.0,5436.75130675776
700,1.0,5440.614691768062
699,1.0,5444.460821180138
698,1.0,5448.289818098665
697,1.0,5452.101804386856
696,1.0,5455.896900682867
695,1.0,5459.6752264159495
694,1.0,5463.436899822309
693,1.0,5467.182037960724
692,1.0,5470.910756727919
691,1.0,5474.623170873662
690,1.0,5478.319394015648
689,1.0,5481.999538654119
688,1.0,5485.663716186256
687,1.0,5489.312036920357
686,1.0,5492.944610089761
685,1.0,5496.561543866581
684,1.0,5500.162945375185
683,1.0,5503.748920705499
682,1.0,5507.319574926081
681,1.0,5510.8750120969835
680,1.0,5514.415335282435
679,1.0,5517.940646563319
678,1.0,5521.451047049437
677,1.0,5524.946636891607
676,1.0,5528.427515293566
675,1.0,5531.893780523688
674,1.0,5535.345529926524
673,1.0,5538.782859934162
672,1.0,5542.205866077416
671,1.0,5545.614642996853
670,1.0,5549.009284453624
669,1.0,5552.38988334018
668,1.0,5555.756531690775
667,1.0,5559.1093206918395
666,1.0,5562.448340692204
665,1.0,5565.773681213138
664,1.0,5569.085430958282
663,1.0,5572.3836778233945
662,1.0,5575.668508905977
661,1.0,5578.940010514756
660,1.0,5582.198268178993
659,1.0,5585.443366657723
658,1.0,5588.675389948787
657,1.0,5591.894421297772
656,1.0,5595.10054320683
655,1.0,5598.2938374433315
654,1.0,5601.474385048416
653,1.0,5604.642266345435
652,1.0,5607.797560948234
651,1.0,5610.940347769356
650,1.0,5614.070705028098
649,1.0,5617.188710258467
648,1.0,5620.29444031702
647,1.0,5623.387971390593
646,1.0,5626.469379003909
645,1.0,5629.538738027115
644,1.0,5632.596122683168
643,1.0,5635.641606555133
642,1.0,5638.675262593398
641,1.0,5641.697163122761
640,1.0,5644.707379849438
639,1.0,5647.705983867968
638,1.0,5650.693045668012
637,1.0,5653.66863514107
636,1.0,5656.6328215871035
635,1.0,5659.585673721071
634,1.0,5662.527259679359
633,1.0,5665.457647026147
632,1.0,5668.376902759659
631,1.0,5671.285093318365
630,1.0,5674.182284587059
629,1.0,5677.068541902885
628,1.0,5679.943930061275
627,1.0,5682.808513321788
626,1.0,5685.662355413909
625,1.0,5688.505519542731
624,1.0,5691.338068394587
623,1.0,5694.160064142588
622,1.0,5696.971568452112
621,1.0,5699.772642486193
620,1.0,5702.563346910866
619,1.0,5705.343741900416
618,1.0,5708.113887142578
617,1.0,5710.873841843653
616,1.0,5713.623664733579
615,1.0,5716.363414070906
614,1.0,5719.093147647737
613,1.0,5721.812922794578
612,1.0,5724.522796385154
611,1.0,5727.222824841132
610,1.0,5729.913064136802
609,1.0,5732.593569803702
608,1.0,5735.264396935166
607,1.0,5737.925600190836
606,1.0,5740.57723380109
605,1.0,5743.219351571442
604,1.0,5745.852006886865
603,1.0,5748.475252716069
602,1.0,5751.089141615725
601,1.0,5753.693725734636
600,1.0,5756.28905681785
599,1.0,5758.875186210728
598,1.0,5761.452164862952
597,1.0,5764.020043332505
596,1.0,5766.578871789576
595,1.0,5769.1287000204275
594,1.0,5771.6695774312175
593,1.0,5774.2015530517665
592,1.0,5776.7246755393035
591,1.0,5779.238993182111
590,1.0,5781.744553903197
589,1.0,5784.2414052638605
588,1.0,5786.729594467254
587,1.0,5789.20916836188
586,1.0,5791.680173445051
585,1.0,5794.142655866321
584,1.0,5796.596661430852
583,1.0,5799.042235602755
582,1.0,5801.479423508392
581,1.0,5803.908269939632
580,1.0,5806.328819357074
579,1.0,5808.741115893217
578,1.0,5811.145203355624
577,1.0,5813.541125230006
576,1.0,5815.928924683307
575,1.0,5818.308644566729
574,1.0,5820.6803274187305
573,1.0,5823.044015467993
572,1.0,5825.3997506363485
571,1.0,5827.747574541666
570,1.0,5830.087528500717
569,1.0,5832.419653532003
568,1.0,5834.743990358544
567,1.0,5837.06057941064
566,1.0,5839.369460828603
565,1.0,5841.670674465454
564,1.0,5843.964259889591
563,1.0,5846.250256387427
562,1.0,5848.52870296598
561,1.0,5850.799638355476
560,1.0,5853.063101011874
559,1.0,5855.319129119384
558,1.0,5857.567760592966
557,1.0,5859.8090330808
556,1.0,5862.042983966692
555,1.0,5864.269650372502
554,1.0,5866.48906916051
553,1.0,5868.70127693577
552,1.0,5870.90631004845
551,1.0,5873.10420459611
550,1.0,5875.294996425985
549,1.0,5877.478721137242
548,1.0,5879.655414083189
547,1.0,5881.825110373475
546,1.0,5883.987844876288
545,1.0,5886.143652220467
544,1.0,5888.2925667976615
543,1.0,5890.434622764423
542,1.0,5892.569854044282
541,1.0,5894.698294329806
540,1.0,5896.819977084651
539,1.0,5898.934935545545
538,1.0,5901.043202724316
537,1.0,5903.144811409823
536,1.0,5905.239794169926
535,1.0,5907.328183353423
534,1.0,5909.410011091926
533,1.0,5911.485309301779
532,1.0,5913.554109685904
531,1.0,5915.616443735654
530,1.0,5917.672342732634
529,1.0,5919.72183775051
528,1.0,5921.764959656806
527,1.0,5923.801739114654
526,1.0,5925.832206584552
525,1.0,5927.856392326109
524,1.0,5929.874326399738
523,1.0,5931.886038668349
522,1.0,5933.8915587990505
521,1.0,5935.890916264781
520,1.0,5937.884140345975
519,1.0,5939.871260132169
518,1.0,5941.852304523615
517,1.0,5943.827302232878
516,1.0,5945.796281786404
515,1.0,5947.759271526088
514,1.0,5949.716299610795
513,1.0,5951.667394017913
512,1.0,5953.6125825448435
511,1.0,5955.551892810509
510,1.0,5957.485352256823
509,1.0,5959.412988150164
508,1.0,5961.334827582819
507,1.0,5963.250897474418
506,1.0,5965.161224573361
505,1.0,5967.065835458211
504,1.0,5968.964756539104
503,1.0,5970.85801405911
502,1.0,5972.745634095605
501,1.0,5974.627642561617
500,1.0,5976.504065207172
499,1.0,5978.374927620594
498,1.0,5980.2402552298445
497,1.0,5982.100073303796
496,1.0,5983.954406953528
495,1.0,5985.8032811335925
494,1.0,5987.646720643277
493,1.0,5989.48475012784
492,1.0,5991.317394079758
491,1.0,5993.144676839937
490,1.0,5994.966622598923
489,1.0,5996.783255398105
488,1.0,5998.594599130893
487,1.0,6000.400677543897
486,1.0,6002.201514238087
485,1.0,6003.997132669953
484,1.0,6005.7875561526225
483,1.0,6007.572807857011
482,1.0,6009.352910812936
481,1.0,6011.127887910214
480,1.0,6012.897761899763
479,1.0,6014.662555394696
478,1.0,6016.422290871379
477,1.0,6018.17699067051
476,1.0,6019.926676998168
475,1.0,6021.671371926857
474,1.0,6023.411097396545
473,1.0,6025.145875215684
472,1.0,6026.875727062225
471,1.0,6028.600674484624
470,1.0,6030.320738902841
469,1.0,6032.035941609327
468,1.0,6033.7463037699845
467,1.0,6035.451846425168
466,1.0,6037.152590490599
465,1.0,6038.848556758358
464,1.0,6040.539765897801
463,1.0,6042.226238456495
462,1.0,6043.907994861142
461,1.0,6045.585055418495
460,1.0,6047.257440316264
459,1.0,6048.925169624011
458,1.0,6050.588263294049
457,1.0,6052.246741162301
456,1.0,6053.9006229492
455,1.0,6055.549928260531
454,1.0,6057.194676588299
453,1.0,6058.83488731158
452,1.0,6060.470579697353
451,1.0,6062.10177290134
450,1.0,6063.728485968831
449,1.0,6065.350737835502
448,1.0,6066.968547328216
447,1.0,6068.581933165851
446,1.0,6070.190913960067
445,1.0,6071.795508216112
444,1.0,6073.395734333597
443,1.0,6074.99161060728
442,1.0,6076.583155227821
441,1.0,6078.1703862825525
440,1.0,6079.7533217562195
439,1.0,6081.331979531747
438,1.0,6082.906377390962
437,1.0,6084.476533015342
436,1.0,6086.042463986731
435,1.0,6087.604187788056
434,1.0,6089.161721804061
433,1.0,6090.715083322002
432,1.0,6092.264289532338
431,1.0,6093.809357529456
430,1.0,6095.350304312327
429,1.0,6096.887146785215
428,1.0,6098.419901758334
427,1.0,6099.948585948538
426,1.0,6101.473215979972
425,1.0,6102.993808384742
424,1.0,6104.510379603553
423,1.0,6106.022945986375
422,1.0,6107.5315237930745
421,1.0,6109.036129194065
420,1.0,6110.53677827091
419,1.0,6112.033487016974
418,1.0,6113.526271338041
417,1.0,6115.015147052919
416,1.0,6116.500129894048
415,1.0,6117.981235508123
414,1.0,6119.45847945667
413,1.0,6120.931877216658
412,1.0,6122.401444181069
411,1.0,6123.86719565951
410,1.0,6125.329146878766
409,1.0,6126.787312983382
408,1.0,6128.241709036237
407,1.0,6129.692350019104
406,1.0,6131.139250833206
405,1.0,6132.582426299782
404,1.0,6134.021891160623
403,1.0,6135.457660078628
402,1.0,6136.889747638341
401,1.0,6138.318168346479
400,1.0,6139.742936632481
399,1.0,6141.164066849024
398,1.0,6142.581573272544
397,1.0,6143.995470103757
396,1.0,6145.405771468181
395,1.0,6146.812491416633
394,1.0,6148.2156439257415
393,1.0,6149.615242898444
392,1.0,6151.011302164494
391,1.0,6152.403835480943
390,1.0,6153.792856532628
389,1.0,6155.178378932665
388,1.0,6156.560416222928
387,1.0,6157.938981874529
386,1.0,6159.3140892882775
385,1.0,6160.685751795166
384,1.0,6162.053982656822
383,1.0,6163.418795065979
382,1.0,6164.780202146936
381,1.0,6166.138216955994
380,1.0,6167.49285248193
379,1.0,6168.844121646418
378,1.0,6170.192037304506
377,1.0,6171.536612245019
376,1.0,6172.877859191017
375,1.0,6174.215790800226
374,1.0,6175.550419665459
373,1.0,6176.881758315039
372,1.0,6178.209819213241
371,1.0,6179.53461476068
370,1.0,6180.8561572947565
369,1.0,6182.174459090047
368,1.0,6183.489532358723
367,1.0,6184.801389250947
366,1.0,6186.110041855295
365,1.0,6187.415502199128
364,1.0,6188.7177822490075
363,1.0,6190.016893911081
362,1.0,6191.312849031471
361,1.0,6192.605659396661
360,1.0,6193.89533673389
359,1.0,6195.181892711512
358,1.0,6196.465338939389
357,1.0,6197.745686969266
356,1.0,6199.02294829513
355,1.0,6200.297134353586
354,1.0,6201.568256524227
353,1.0,6202.836326129991
352,1.0,6204.101354437522
351,1.0,6205.3633526575295
350,1.0,6206.622331945133
349,1.0,6207.878303400224
348,1.0,6209.131278067826
347,1.0,6210.381266938409
346,1.0,6211.6282809482545
345,1.0,6212.8723309798015
344,1.0,6214.1134278619675
343,1.0,6215.351582370489
342,1.0,6216.586805228278
341,1.0,6217.819107105706
340,1.0,6219.048498620974
339,1.0,6220.274990340414
338,1.0,6221.498592778834
337,1.0,6222.719316399811
336,1.0,6223.9371716160285
335,1.0,6225.1521687895865
334,1.0,6226.364318232307
333,1.0,6227.573630206066
332,1.0,6228.780114923072
331,1.0,6229.983782546202
330,1.0,6231.184643189287
329,1.0,6232.382706917418
328,1.0,6233.577983747244
327,1.0,6234.770483647268
326,1.0,6235.960216538156
325,1.0,6237.147192293
324,1.0,6238.331420737648
323,1.0,6239.512911650944
322,1.0,6240.691674765063
321,1.0,6241.867719765765
320,1.0,6243.041056292678
319,1.0,6244.211693939591
318,1.0,6245.379642254722
317,1.0,6246.544910740996
316,1.0,6247.707508856318
315,1.0,6248.867446013847
314,1.0,6250.0247315822635
313,1.0,6251.1793748860355
312,1.0,6252.331385205683
311,1.0,6253.480771778044
310,1.0,6254.627543796542
309,1.0,6255.7717104114345
308,1.0,6256.913280730079
307,1.0,6258.05226381719
306,1.0,6259.188668695082
305,1.0,6260.322504343928
304,1.0,6261.453779702019
303,1.0,6262.582503666002
302,1.0,6263.708685091121
301,1.0,6264.832332791479
300,1.0,6265.953455540272
299,1.0,6267.072062070023
298,1.0,6268.1881610728415
297,1.0,6269.301761200636
296,1.0,6270.412871065375
295,1.0,6271.521499239301
294,1.0,6272.627654255181
293,1.0,6273.731344606522
292,1.0,6274.832578747809
291,1.0,6275.931365094733
290,1.0,6277.027712024421
289,1.0,6278.121627875645
288,1.0,6279.213120949063
287,1.0,6280.302199507429
286,1.0,6281.388871775818
285,1.0,6282.473145941846
284,1.0,6283.555030155881
283,1.0,6284.634532531258
282,1.0,6285.711661144502
281,1.0,6286.786424035533
280,1.0,6287.858829207875
279,1.0,6288.928884628869
278,1.0,6289.996598229876
277,1.0,6291.061977906499
276,1.0,6292.125031518759
275,1.0,6293.1857668913335
274,1.0,6294.244191813723
273,1.0,6295.300314040475
272,1.0,6296.354141291392
271,1.0,6297.405681251683
270,1.0,6298.454941572224
269,1.0,6299.501929869703
268,1.0,6300.546653726829
267,1.0,6301.5891206925335
266,1.0,6302.629338282153
265,1.0,6303.667313977619
264,1.0,6304.703055227643
263,1.0,6305.736569447913
262,1.0,6306.767864021277
261,1.0,6307.7969462979245
260,1.0,6308.823823595564
259,1.0,6309.848503199615
258,1.0,6310.870992363388
257,1.0,6311.891298308251
256,1.0,6312.909428223828
255,1.0,6313.925389268166
254,1.0,6314.939188567905
253,1.0,6315.950833218457
252,1.0,6316.960330284189
251,1.0,6317.967686798583
250,1.0,6318.972909764406
249,1.0,6319.976006153896
248,1.0,6320.976982908909
247,1.0,6321.97584694111
246,1.0,6322.972605132115
245,1.0,6323.967264333678
244,1.0,6324.9598313678425
243,1.0,6325.950313027108
242,1.0,6326.938716074595
241,1.0,6327.9250472442
240,1.0,6328.909313240767
239,1.0,6329.8915207402315
238,1.0,6330.871676389782
237,1.0,6331.849786808026
236,1.0,6332.825858585138
235,1.0,6333.799898283023
234,1.0,6334.771912435447
233,1.0,6335.741907548228
232,1.0,6336.709890099343
231,1.0,6337.675866539118
230,1.0,6338.639843290346
229,1.0,6339.6018267484715
228,1.0,6340.561823281692
227,1.0,6341.519839231151
226,1.0,6342.475880911047
225,1.0,6343.429954608807
224,1.0,6344.382066585209
223,1.0,6345.332223074534
222,1.0,6346.28043028471
221,1.0,6347.226694397441
220,1.0,6348.171021568376
219,1.0,6349.11341792721
218,1.0,6350.053889577844
217,1.0,6350.992442598523
216,1.0,6351.929083041972
215,1.0,6352.8638169355145
214,1.0,6353.796650281235
213,1.0,6354.727589056094
212,1.0,6355.656639212062
211,1.0,6356.5838066762635
210,1.0,6357.509097351089
209,1.0,6358.432517114349
208,1.0,6359.354071819379
207,1.0,6360.273767295193
206,1.0,6361.191609346584
205,1.0,6362.107603754278
204,1.0,6363.021756275047
203,1.0,6363.934072641832
202,1.0,6364.844558563873
201,1.0,6365.753219726825
200,1.0,6366.660061792904
199,1.0,6367.565090400973
198,1.0,6368.468311166698
197,1.0,6369.369729682649
196,1.0,6370.269351518422
195,1.0,6371.167182220762
194,1.0,6372.063227313689
193,1.0,6372.9574922985985
192,1.0,6373.849982654388
191,1.0,6374.74070383758
190,1.0,6375.629661282426
189,1.0,6376.516860401027
188,1.0,6377.40230658344
187,1.0,6378.286005197803
186,1.0,6379.167961590448
185,1.0,6380.048181085991
184,1.0,6380.926668987479
183,1.0,6381.803430576466
182,1.0,6382.678471113147
181,1.0,6383.5517958364535
180,1.0,6384.423409964165
179,1.0,6385.293318693028
178,990.4999999999999,6383.554482831953
177,990.4999999999999,6376.0947455277
176,990.4999999999999,6368.584895971185
175,990.4999999999999,6361.0243661663335
174,990.4999999999999,6353.412577968855
173,990.4999999999999,6345.748943880733
172,990.4999999999999,6338.032865068612
171,991.4999999999999,6330.2609549286535
170,991.4999999999999,6322.401560373482
169,991.4999999999999,6314.487339426805
168,991.4999999999999,6306.517643634241
167,991.4999999999999,6298.491814195071
166,991.4999999999999,6290.409179461678
165,991.4999999999999,6282.269057220643
164,991.4999999999999,6274.070754142675
163,991.4999999999999,6265.813562101649
162,992.4999999999999,6257.481339430593
161,992.4999999999999,6249.063641805216
160,992.4999999999999,6240.584239369347
159,992.4999999999999,6232.042364873951
158,992.4999999999999,6223.437230829753
157,992.4999999999999,6214.768037790899
156,992.4999999999999,6206.033969870096
155,992.4999999999999,6197.234200039082
154,992.4999999999999,6188.367880561412
153,992.4999999999999,6179.4341517617395
152,992.4999999999999,6170.43213693962
151,993.4999999999999,6161.3339005454545
150,993.4999999999999,6152.1463381326585
149,993.4999999999999,6142.887008262454
148,993.4999999999999,6133.554946548735
147,993.4999999999999,6124.149173717094
146,993.4999999999999,6114.668686650871
145,993.4999999999999,6105.112461842071
144,993.4999999999999,6095.479458852434
143,993.4999999999999,6085.768611437178
142,993.4999999999999,6075.978835807776
141,993.4999999999999,6066.109021904387
140,993.4999999999999,6056.158037247149
139,993.4999999999999,6046.124727560914
138,993.4999999999999,6036.007911275501
137,994.4999999999999,6025.757262180132
136,994.4999999999999,6015.414687820603
135,994.4999999999999,6004.9839569007545
134,994.4999999999999,5994.4637596470675
133,994.4999999999999,5983.852759913891
132,994.4999999999999,5973.149589956973
131,994.4999999999999,5962.352853363984
130,994.4999999999999,5951.461118654854
129,994.4999999999999,5940.4729248482245
128,994.4999999999999,5929.386776427966
127,994.4999999999999,5918.201139009743
126,994.4999999999999,5906.9144490828585
125,994.4999999999999,5895.525101703218
124,994.4999999999999,5884.0314551307065
123,994.4999999999999,5872.431829802922
122,994.4999999999999,5860.724500925286
121,994.4999999999999,5848.907709285259
120,995.4999999999999,5836.9659928577485
119,995.4999999999999,5824.856030656608
118,995.4999999999999,5812.629652520914
117,995.4999999999999,5800.284872617806
116,995.4999999999999,5787.819657117061
115,995.4999999999999,5775.231919846444
114,995.4999999999999,5762.519519527497
113,995.4999999999999,5749.68026265866
112,995.4999999999999,5736.711894829763
111,995.4999999999999,5723.612106624785
110,995.4999999999999,5710.378524831686
109,995.4999999999999,5697.008712326578
108,995.4999999999999,5683.500169629511
107,995.4999999999999,5669.850327481046
106,995.4999999999999,5656.05654515046
105,995.4999999999999,5642.116111827675
104,995.4999999999999,5628.026240489621
103,995.4999999999999,5613.784064519401
102,995.4999999999999,5599.386635911137
101,995.4999999999999,5584.830924786979
100,995.4999999999999,5570.113810054262
99,995.4999999999999,5555.2320827010435
98,995.4999999999999,5540.182434929346
97,996.4999999999999,5524.919408957983
96,996.4999999999999,5509.423557242934
95,996.4999999999999,5493.74655551826
94,996.4999999999999,5477.8845827747655
93,996.4999999999999,5461.833694697353
92,996.4999999999999,5445.589824908691
91,996.4999999999999,5429.148773903963
90,996.4999999999999,5412.506206943279
89,996.4999999999999,5395.657647417686
88,996.4999999999999,5378.598470498816
87,996.4999999999999,5361.323896143284
86,996.4999999999999,5343.82898334678
85,996.4999999999999,5326.108620690075
84,996.4999999999999,5308.1575224717535
83,996.4999999999999,5289.970216905834
82,996.4999999999999,5271.541039549919
81,996.4999999999999,5252.864122661217
80,996.4999999999999,5233.933388565943
79,996.4999999999999,5214.742537597737
78,996.4999999999999,5195.2850367143565
77,996.4999999999999,5175.554109371896
76,996.4999999999999,5155.542723609612
75,996.4999999999999,5135.243587173623
74,996.4999999999999,5114.6493719929185
73,996.4999999999999,5093.757959633317
72,996.4999999999999,5072.588412298724
71,996.4999999999999,5051.169798997917
70,997.324493932306,5029.391058090308
69,997.3518444874469,5007.351239023932
68,997.3792230299069,4985.06123805304
67,997.4066230519506,4962.514513651736
66,997.4999999999999,4939.718242302135
65,997.4999999999999,4916.628016502111
64,997.4999999999999,4893.26424046654
63,997.4999999999999,4869.619524446799
62,997.4999999999999,4845.688411312966
61,997.4999999999999,4821.4733799742335
60,997.4999999999999,4796.978873988695
59,997.4999999999999,4772.201750933786
58,997.4999999999999,4747.134443611909
57,997.4999999999999,4721.768614820577
56,997.4999999999999,4696.0954489831265
